dataset_id,version,run_id,table_name,column_name,label,description,data_type,units,allow_na,is_key,n_missing,pct_missing,observed_min,observed_max,example_values
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,year_id,year_id,year_id,integer,,FALSE,TRUE,0,0,1995,2030,1995|1996|1997|1998|1999
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,age,age,age,integer,,FALSE,TRUE,0,0,0,110,0|1|2|3|4
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,sex_id,sex_id,sex_id,integer,,FALSE,TRUE,0,0,8507,8532,8507|8532
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,location_id,location_id,location_id,integer,,FALSE,TRUE,0,0,0,25,0|1|2|3|4
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,sex_name,sex_name,sex_name,character,,FALSE,FALSE,0,0,,,Masculino|Femenino
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,location_label,location_label,location_label,character,,FALSE,FALSE,0,0,,,Peru oficial (0)|Amazonas (1)|Ancash (2)|Apurimac (3)|Arequipa (4)
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,population_final,Poblacion final,Conteo publicado en el parquet contractual final.,integer,,FALSE,FALSE,0,0,0,319672,319672|5603|14029|5750|11514
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,population_observed,Poblacion observada,Conteo normalizado desde la fuente antes de extrapolar edades altas.,integer,,TRUE,FALSE,58032,27.9279,14,319672,319672|5603|14029|5750|11514
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,source_file,Archivo fuente,Archivo Excel de INEI desde el que se parseo la fila observada.,character,,FALSE,FALSE,0,0,,,cap00.xlsx|cap01.xlsx|cap02.xlsx|cap03.xlsx|cap04.xlsx
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,source_sheet,Hoja fuente,Hoja Excel de INEI desde la que se parseo la fila observada.,character,,FALSE,FALSE,0,0,,,PERU M|AMAZONAS M|ÁNCASH M|APURÍMAC M|AREQUIPA M
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,age_label,age_label,age_label,integer,,TRUE,FALSE,58032,27.9279,0,79,0|1|2|3|4
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,delta_final_minus_observed,Delta final - observado,Diferencia aritmetica entre poblacion final y poblacion observada.,integer,,TRUE,FALSE,58032,27.9279,0,0,0
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,pct_delta_final_minus_observed,Porcentaje delta,Diferencia porcentual respecto al valor observado.,integer,,TRUE,FALSE,58032,27.9279,0,0,0
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,qc_state,Estado QC,"Etiqueta que distingue observado preservado, observado cambiado, cola modelada/colapsada o faltante observado.",character,,FALSE,FALSE,0,0,,,observed_preserved|modeled_or_collapsed_tail
inei_population_1995_2030,v1.0.0,portal-qc-demografia-20260416-023822,qc_observed_vs_final,value_flag,Flag de valor,"Etiqueta de seguridad para cero, negativo o sin flag.",character,,FALSE,FALSE,0,0,,,none|zero_final
